      ,x1        ,x2       ,x3         ,x4       ,x5        ,x6        ,x7  ,x8       ,x9       ,x10      ,x11      ,x12   ,x13
 9805 , 94.25699 ,-0.22675 ,-101.74988 ,-3.22301 ,104.16491 ,20.38682  ,1.0 ,-0.69440 ,-1.42037 ,10.25608 ,-1.49003 ,True  ,4.20410
 9806 ,102.96988 ,0.11897  ,-98.24498  ,-3.27636 ,112.74697 ,26.47131  ,4.0 ,-0.45057 ,-1.12885 , 9.32945 ,-0.26772 ,False ,4.65727
 9807 , 99.51707 ,-0.03371 ,-97.28813  ,-3.22190 ,109.43336 ,15.57363  ,1.0 ,-0.47562 ,-1.09479 ,13.21560 ,-3.39433 ,False ,4.48941
 9808 ,105.47394 ,-0.00609 ,-101.99799 ,-3.22374 ,115.46887 ,27.31998  ,1.0 ,-0.33015 ,2.20610  ,11.22381 ,-1.71505 ,False ,4.76371
 9809 , 98.33451 ,0.06718  ,-100.69133 ,-3.20173 ,108.22962 ,33.10842  ,3.0 ,-0.26650 ,-0.00466 ,10.37360 ,2.30577  ,False ,4.41327
 9810 , 93.40959 ,-0.09791 ,-98.14135  ,-3.25728 ,103.18847 ,19.65346  ,2.0 ,3.22767  ,-1.66041 ,12.35545 ,-2.11884 ,False ,4.17977
 9811 , 97.39805 ,-0.29419 ,-98.56143  ,-3.21086 ,107.28151 ,22.65491  ,3.0 ,0.18113  ,-0.02710 , 8.44631 ,-0.26982 ,True  ,4.37710
 9812 ,103.46745 ,0.21082  ,-101.15593 ,-3.23747 ,113.38463 ,43.27201  ,1.0 ,-1.87570 ,0.08658  , 9.90371 ,-0.95118 ,False ,4.66759
 9813 , 98.07430 ,-0.76229 ,-99.25579  ,-3.21019 ,108.01032 ,27.14123  ,3.0 ,-0.76762 ,-0.13819 ,11.43746 ,2.45057  ,True  ,4.40744
 9814 ,101.52497 ,0.09284  ,-99.39137  ,-3.21362 ,111.56609 ,26.32597  ,3.0 ,0.71878  ,-2.58198 ,11.28080 ,-1.20143 ,False ,4.57929
 9815 ,107.86811 ,1.13693  ,-104.44766 ,-3.25195 ,117.84770 ,34.18566  ,2.0 ,0.91838  ,-0.06001 ,11.67024 ,3.85540  ,True  ,4.87117
 9816 ,106.57300 ,0.87141  ,-101.35994 ,-3.25696 ,116.43978 ,39.12071  ,2.0 ,-0.41953 ,0.22505  ,10.68661 ,-0.69123 ,True  ,4.82185
 9817 , 97.27837 ,-0.58912 ,-102.60926 ,-3.25462 ,107.03430 ,15.39446  ,2.0 ,0.44614  ,-1.48552 ,12.37653 ,-1.10491 ,True  ,4.35087
 9818 ,100.49413 ,0.58935  ,-101.77230 ,-3.24578 ,110.27506 ,24.77574  ,2.0 ,0.22563  ,2.76591  ,14.29442 ,0.45066  ,False ,4.51585
 9819 , 96.60488 ,-0.04012 ,-100.22813 ,-3.26043 ,106.37916 ,12.72144  ,2.0 ,1.04713  ,-0.50240 ,12.80259 ,-2.19341 ,False ,4.32910
 9820 , 95.11572 ,-0.60985 ,-97.78753  ,-3.20736 ,105.18063 ,20.53353  ,3.0 ,1.64581  ,-1.65914 ,11.81535 ,-1.33642 ,True  ,4.26685
 9821 ,100.62317 ,-0.33670 ,-102.41071 ,-3.22555 ,110.49401 ,33.51983  ,1.0 ,-0.60313 ,-0.75727 , 9.65112 ,1.84224  ,True  ,4.51910
 9822 , 92.83820 ,-0.46918 ,-101.59482 ,-3.22675 ,102.77833 ,22.12310  ,1.0 ,0.64716  ,-1.08889 ,12.66027 ,0.88001  ,True  ,4.13394
 9823 ,102.46493 ,-0.17050 ,-99.14768  ,-3.27473 ,112.16312 ,38.23377  ,4.0 ,-1.84440 ,-2.87218 ,13.90417 ,0.34954  ,False ,4.62751
 9824 , 99.87771 ,0.23563  ,-96.89198  ,-3.23756 ,109.89288 ,11.25279  ,1.0 ,0.36098  ,-0.30129 ,11.08569 ,-2.07679 ,False ,4.50943
 9825 ,101.86600 ,-0.17127 ,-103.44268 ,-3.22875 ,111.77034 ,34.47081  ,1.0 ,-0.66421 ,-0.85645 ,10.22652 ,-1.96421 ,False ,4.57609
 9826 ,102.87469 ,-0.08410 ,-97.45736  ,-3.19928 ,112.75948 ,16.28270  ,3.0 ,-0.70790 ,-1.16079 ,11.37999 ,1.27397  ,False ,4.65645
 9827 , 99.23694 ,-0.08016 ,-99.57011  ,-3.20508 ,109.21563 ,43.46249  ,3.0 ,0.11007  ,0.61134  ,11.06356 ,-2.78386 ,False ,4.46400
 9828 ,105.06790 ,0.99635  ,-97.86693  ,-3.28205 ,114.78351 ,18.59874  ,4.0 ,-1.93317 ,-0.59657 ,13.12367 ,-1.58257 ,True  ,4.76406
 9829 , 98.06725 ,0.61675  ,-102.08956 ,-3.24922 ,108.07363 ,25.22567  ,2.0 ,0.51386  ,-0.58217 ,11.20108 ,-1.55906 ,True  ,4.39291
 9830 , 99.00817 ,-0.23295 ,-100.50940 ,-3.21981 ,108.90505 ,24.16915  ,1.0 ,-1.40425 ,0.90877  ,10.88646 ,0.03990  ,True  ,4.44786
 9831 ,100.13400 ,-0.06275 ,-95.78554  ,-3.24999 ,110.17553 ,42.74954  ,2.0 ,-0.94370 ,0.94180  ,12.97393 ,1.67804  ,False ,4.52777
 9832 , 93.91497 ,0.49106  ,-98.10184  ,-3.22018 ,103.81874 ,11.40808  ,1.0 ,-0.05230 ,0.49306  , 9.52847 ,3.60062  ,False ,4.20524
 9833 ,101.42989 ,-0.32984 ,-96.06649  ,-3.22733 ,111.30665 ,31.72402  ,1.0 ,2.47912  ,1.72300  ,11.91290 ,-0.99230 ,True  ,4.59116
 9834 , 96.15811 ,0.24392  ,-100.11059 ,-3.23330 ,105.98452 ,8.73245   ,1.0 ,0.11879  ,-3.24867 ,12.01042 ,-0.39818 ,False ,4.30735
 9835 , 99.98761 ,0.24157  ,-96.14270  ,-3.24876 ,109.82102 ,37.11461  ,2.0 ,-0.41970 ,0.51468  , 9.80034 ,-2.60988 ,False ,4.51867
 9836 , 97.83235 ,0.24163  ,-95.90476  ,-3.25022 ,107.79711 ,28.14337  ,2.0 ,-0.06725 ,0.43239  ,10.75762 ,0.62890  ,False ,4.41209
 9837 , 93.51761 ,-0.07733 ,-100.63674 ,-3.22332 ,103.37222 ,13.86397  ,1.0 ,-0.88988 ,-0.25707 ,10.57334 ,-0.80511 ,False ,4.17270
 9838 ,104.35214 ,0.07505  ,-101.80906 ,-3.23284 ,114.21123 ,40.15875  ,1.0 ,0.89045  ,0.52327  ,11.31589 ,-1.30310 ,False ,4.70856
 9839 , 93.03319 ,0.58001  ,-96.53952  ,-3.25719 ,102.88541 ,43.90677  ,2.0 ,-0.86611 ,-1.49046 ,13.55664 ,0.85800  ,False ,4.16896
 9840 , 94.54809 ,-0.21744 ,-99.17450  ,-3.20072 ,104.56009 ,23.83459  ,3.0 ,-0.41962 ,-0.29964 ,10.93799 ,-1.32960 ,True  ,4.23153
 9841 ,103.29295 ,0.80120  ,-100.96839 ,-3.23853 ,113.08380 ,14.35205  ,1.0 ,-0.30075 ,-0.68580 ,11.94895 ,0.12225  ,True  ,4.65981
 9842 ,101.28165 ,0.06364  ,-96.68495  ,-3.24208 ,111.19800 ,32.13318  ,2.0 ,0.47860  ,0.22402  ,12.24453 ,-2.30033 ,False ,4.58066
 9843 , 97.62217 ,-0.69281 ,-95.91130  ,-3.23140 ,107.49244 ,22.75175  ,1.0 ,0.67525  ,-1.33284 ,15.12744 ,-1.89709 ,True  ,4.40155
 9844 ,102.34126 ,-0.22093 ,-99.66530  ,-3.27755 ,112.05381 ,18.99620  ,4.0 ,3.37409  ,1.81538  ,10.76705 ,-1.18362 ,True  ,4.61874
 9845 , 99.76827 ,0.54549  ,-105.61727 ,-3.23773 ,109.73007 ,31.11169  ,1.0 ,0.71347  ,-0.04505 , 9.79785 ,0.17926  ,False ,4.46033
 9846 , 99.52228 ,0.88602  ,-97.92386  ,-3.26346 ,109.27178 ,26.98850  ,4.0 ,0.97269  ,3.25492  ,12.77950 ,-1.79080 ,True  ,4.48649
 9847 ,100.09811 ,-0.31401 ,-98.66060  ,-3.25283 ,109.92213 ,28.55959  ,2.0 ,0.87175  ,0.87935  ,10.85162 ,-0.63064 ,True  ,4.51160
 9848 , 99.98136 ,-0.27817 ,-97.72729  ,-3.26478 ,109.80594 ,36.07459  ,4.0 ,1.41703  ,-0.18221 ,10.53626 ,-2.28858 ,True  ,4.51043
 9849 ,103.30907 ,-0.21138 ,-98.64436  ,-3.26280 ,113.14445 ,30.28266  ,4.0 ,1.81284  ,0.67082  ,13.22522 ,-1.53637 ,True  ,4.67223
 9850 ,102.90464 ,0.11351  ,-100.00322 ,-3.26701 ,112.64794 ,26.35091  ,4.0 ,-0.01961 ,-0.52993 ,13.42459 ,0.16652  ,False ,4.64522
 9851 ,100.89465 ,1.02185  ,-99.95961  ,-3.25021 ,110.71139 ,10.59058  ,2.0 ,0.69032  ,-0.40257 ,11.82387 ,-1.75634 ,True  ,4.54493
 9852 , 99.74640 ,-0.01604 ,-95.66159  ,-3.25648 ,109.44843 ,24.10472  ,2.0 ,0.10985  ,0.24573  ,10.82410 ,-1.84408 ,False ,4.50901
 9853 ,103.79737 ,0.08138  ,-97.06941  ,-3.23091 ,113.63014 ,25.72979  ,1.0 ,1.08199  ,0.79449  ,13.27956 ,-0.26261 ,False ,4.70452
 9854 ,108.99079 ,0.32937  ,-103.51822 ,-3.19831 ,118.96775 ,31.94935  ,3.0 ,0.13353  ,1.47293  ,10.06521 ,2.30292  ,False ,4.93195
 9855 , 97.02958 ,-0.28709 ,-101.47109 ,-3.26470 ,106.72306 ,27.12289  ,4.0 ,-2.53624 ,-0.56630 ,10.39551 ,2.25580  ,True  ,4.34412
 9856 , 96.93048 ,0.60714  ,-101.89700 ,-3.21750 ,106.85715 ,25.10637  ,1.0 ,1.35680  ,0.31006  ,10.07424 ,-1.34320 ,True  ,4.33704
 9857 , 98.97823 ,0.18956  ,-106.23799 ,-3.26625 ,108.96369 ,25.03375  ,4.0 ,0.21327  ,0.25281  ,11.98577 ,3.97282  ,False ,4.41772
 9858 , 99.76807 ,0.53103  ,-94.84494  ,-3.27293 ,109.56418 ,20.93327  ,4.0 ,-1.27018 ,0.42690  ,11.68004 ,-1.23526 ,False ,4.51418
 9859 , 90.46906 ,-0.65104 ,-98.96746  ,-3.27585 ,100.25325 ,16.46317  ,4.0 ,-0.26028 ,2.73143  ,12.44222 ,-1.95142 ,True  ,4.02862
 9860 ,102.75074 ,0.35469  ,-102.14018 ,-3.25894 ,112.49926 ,46.83352  ,2.0 ,-0.57868 ,-1.09603 ,11.35772 ,-0.99473 ,False ,4.62684
 9861 , 98.33667 ,-0.47636 ,-96.25551  ,-3.24275 ,108.31491 ,15.68222  ,2.0 ,0.78559  ,-0.02919 ,12.07797 ,4.66914  ,True  ,4.43556
 9862 ,104.52360 ,0.18987  ,-103.71742 ,-3.25412 ,114.33752 ,32.32531  ,2.0 ,-0.86187 ,-1.94534 ,11.93341 ,-4.06279 ,False ,4.70759
 9863 , 95.30406 ,0.03849  ,-99.73539  ,-3.23165 ,105.14118 ,21.38420  ,1.0 ,1.62201  ,2.46007  ,11.73532 ,-1.57038 ,False ,4.26653
 9864 , 97.21625 ,-0.11898 ,-99.65456  ,-3.27073 ,106.97079 ,21.03767  ,4.0 ,-1.03918 ,-0.17664 , 7.77849 ,-2.13208 ,False ,4.36254
 9865 ,107.11929 ,0.19578  ,-97.92138  ,-3.24674 ,117.01055 ,19.75105  ,2.0 ,-0.04555 ,-0.76246 ,10.98502 ,-0.70529 ,False ,4.86636
 9866 , 98.70124 ,0.50251  ,-102.16022 ,-3.23062 ,108.59291 ,33.66164  ,1.0 ,-1.87909 ,0.15443  ,12.48790 ,-0.76087 ,False ,4.42426
 9867 ,100.60577 ,0.20845  ,-102.98208 ,-3.25560 ,110.47629 ,35.71031  ,2.0 ,0.92731  ,0.30387  ,11.88763 ,-0.62979 ,False ,4.51538
 9868 ,105.54970 ,0.33270  ,-99.32886  ,-3.18679 ,115.48386 ,27.20654  ,5.0 ,-0.64226 ,-0.57953 , 9.82840 ,-1.29306 ,False ,4.78084
 9869 ,103.34229 ,0.00661  ,-97.27823  ,-3.24165 ,113.39261 ,42.52245  ,2.0 ,0.70343  ,-0.36999 ,11.92338 ,3.89427  ,False ,4.68072
 9870 ,103.67940 ,-0.03187 ,-101.03255 ,-3.20336 ,113.60720 ,38.38961  ,3.0 ,0.54931  ,0.05102  ,11.34462 ,0.47503  ,False ,4.67881
 9871 ,104.28955 ,-0.16554 ,-94.51511  ,-3.23118 ,114.20564 ,20.72819  ,1.0 ,1.03338  ,2.64479  ,12.21685 ,-1.12525 ,False ,4.74190
 9872 ,100.84883 ,-0.39035 ,-98.54327  ,-3.25755 ,110.56132 ,13.56288  ,2.0 ,-1.42345 ,-1.76270 ,11.64773 ,-1.67606 ,True  ,4.54973
 9873 ,105.73080 ,0.42970  ,-99.08869  ,-3.26018 ,115.53125 ,27.26445  ,2.0 ,-0.70809 ,0.00102  ,10.91664 ,0.01764  ,False ,4.79110
 9874 , 98.35251 ,0.04541  ,-98.50415  ,-3.23689 ,108.39135 ,38.70785  ,1.0 ,-0.94040 ,-0.08884 ,11.83088 ,-0.26216 ,False ,4.42510
 9875 ,105.46999 ,-0.03275 ,-101.52273 ,-3.21648 ,115.35841 ,41.27274  ,1.0 ,1.17826  ,1.53134  ,10.09931 ,-2.12201 ,False ,4.76589
 9876 ,108.66506 ,0.18927  ,-99.84549  ,-3.25170 ,118.69532 ,41.60860  ,2.0 ,1.36013  ,1.54302  ,10.38035 ,2.66322  ,False ,4.93403
 9877 ,101.38339 ,0.42636  ,-98.47676  ,-3.22192 ,111.31213 ,20.52266  ,1.0 ,0.41473  ,-2.91280 ,10.08756 ,-2.96120 ,False ,4.57679
 9878 ,104.12420 ,-0.43331 ,-97.92018  ,-3.26048 ,113.85621 ,22.20058  ,2.0 ,0.82550  ,2.45564  ,12.28286 ,0.10982  ,True  ,4.71661
 9879 , 94.39270 ,0.01843  ,-99.81637  ,-3.27851 ,104.11693 ,15.59028  ,4.0 ,-2.72229 ,-1.38176 ,11.42534 ,0.99677  ,False ,4.22055
 9880 ,104.59508 ,-0.19134 ,-98.02740  ,-3.19512 ,114.65456 ,24.81258  ,3.0 ,-2.47576 ,-0.46345 ,11.96638 ,-1.46750 ,False ,4.73962
 9881 ,108.59029 ,-0.38941 ,-100.07230 ,-3.20167 ,118.50411 ,22.65084  ,3.0 ,-0.90922 ,0.85834  ,11.33825 ,2.73569  ,True  ,4.92915
 9882 , 96.43670 ,-0.03298 ,-98.92112  ,-3.22617 ,106.41853 ,27.81936  ,1.0 ,0.88777  ,-0.99350 ,11.27946 ,-2.45214 ,False ,4.32723
 9883 ,100.64504 ,-0.35551 ,-99.53802  ,-3.24203 ,110.62790 ,27.32589  ,2.0 ,-0.52410 ,-0.74719 ,11.58603 ,2.56627  ,True  ,4.53456
 9884 , 94.27753 ,-0.16460 ,-94.80131  ,-3.26003 ,104.05214 ,24.74832  ,2.0 ,-1.60846 ,-1.94325 ,12.24779 ,-0.65083 ,False ,4.23987
 9885 ,101.91945 ,0.29880  ,-100.84871 ,-3.28200 ,111.64310 ,33.76263  ,4.0 ,2.19882  ,-0.20644 ,13.31344 ,-1.56297 ,False ,4.59173
 9886 , 98.04948 ,0.17428  ,-100.28368 ,-3.24049 ,107.84239 ,31.69722  ,2.0 ,-1.95787 ,-2.52245 ,11.35131 ,-0.39126 ,False ,4.40106
 9887 , 93.85499 ,-0.52203 ,-95.74301  ,-3.19171 ,103.90504 ,13.74472  ,5.0 ,-0.00425 ,-0.20210 ,10.45486 ,-4.04616 ,True  ,4.21403
 9888 ,105.40531 ,0.55221  ,-98.86732  ,-3.26119 ,115.22510 ,45.83143  ,2.0 ,0.71683  ,-0.12583 ,10.74241 ,-1.71656 ,False ,4.77593
 9889 , 91.99856 ,0.07456  ,-97.99966  ,-3.21745 ,101.90303 ,1.83936   ,1.0 ,-0.65939 ,-0.85349 ,12.22124 ,-2.00350 ,False ,4.10993
 9890 , 96.95769 ,-0.68930 ,-92.76529  ,-3.25711 ,106.77203 ,36.99516  ,2.0 ,-1.01337 ,-0.26014 ,13.91794 ,-1.45704 ,True  ,4.38406
 9891 , 97.89663 ,-1.22809 ,-97.88668  ,-3.23390 ,107.68947 ,20.63318  ,1.0 ,-0.48586 ,0.33245  ,11.71140 ,-0.86012 ,True  ,4.40540
 9892 ,100.45688 ,0.18552  ,-100.96675 ,-3.26296 ,110.28534 ,29.85858  ,4.0 ,-0.54632 ,-2.31312 ,12.14316 ,-1.71112 ,False ,4.51801
 9893 , 93.21781 ,-0.78205 ,-100.12495 ,-3.27146 ,102.98987 ,25.53567  ,4.0 ,0.76590  ,2.90598  ,11.61809 ,-1.88917 ,True  ,4.16027
 9894 , 99.28739 ,-0.06950 ,-102.96568 ,-3.21307 ,109.31645 ,30.12719  ,3.0 ,2.13575  ,-2.65041 , 9.56516 ,-0.33222 ,False ,4.44954
 9895 , 97.07214 ,0.15197  ,-92.35090  ,-3.26879 ,106.84983 ,12.84612  ,4.0 ,0.31192  ,-0.33466 ,10.36089 ,0.86172  ,False ,4.39185
 9896 , 98.38400 ,0.09519  ,-99.54673  ,-3.24084 ,108.23273 ,20.89396  ,2.0 ,-1.13572 ,-2.01267 ,13.89624 ,0.26487  ,False ,4.42147
 9897 ,103.85833 ,0.58916  ,-101.68759 ,-3.26184 ,113.67847 ,24.71174  ,4.0 ,1.67142  ,-1.13293 ,11.72337 ,-3.00796 ,False ,4.68448
 9898 , 96.16562 ,-0.90711 ,-99.20658  ,-3.24274 ,106.05512 ,3.72373   ,2.0 ,1.36933  ,-0.40590 ,14.58880 ,-1.42323 ,True  ,4.31225
 9899 , 97.49493 ,-0.16661 ,-100.85308 ,-3.26778 ,107.23659 ,19.25359  ,4.0 ,0.75024  ,0.37766  ,13.66989 ,0.98964  ,False ,4.37048
 9900 ,108.28041 ,-0.04096 ,-100.62736 ,-3.25653 ,118.10644 ,31.63577  ,2.0 ,1.15443  ,-0.23609 ,10.32891 ,-0.22870 ,False ,4.91088
 9901 , 98.85121 ,-0.06969 ,-97.11530  ,-3.21172 ,108.76672 ,24.24920  ,3.0 ,0.09981  ,-1.50714 ,10.76768 ,-0.47781 ,False ,4.45698
 9902 ,102.57375 ,0.23032  ,-93.60660  ,-3.22272 ,112.45370 ,34.03998  ,1.0 ,0.51537  ,-0.73290 ,11.24921 ,-1.24020 ,False ,4.66065
 9903 ,106.51862 ,0.09975  ,-103.61757 ,-3.23732 ,116.48935 ,33.14296  ,1.0 ,-0.73596 ,-0.65553 , 9.84752 ,0.85956  ,False ,4.80784
 9904 , 98.78109 ,0.49705  ,-99.83248  ,-3.27328 ,108.52069 ,18.91805  ,4.0 ,-0.87467 ,1.21774  ,12.82683 ,-1.74201 ,False ,4.43989
 9905 , 95.74088 ,-0.40337 ,-98.83253  ,-3.26143 ,105.54895 ,12.62156  ,2.0 ,0.09705  ,0.27488  ,12.14039 ,-2.69766 ,True  ,4.29288
 9906 , 99.01918 ,0.20342  ,-100.86572 ,-3.27645 ,108.76920 ,18.52489  ,4.0 ,-1.54598 ,-0.73080 ,12.32134 ,-1.57581 ,False ,4.44663
 9907 , 93.90094 ,-0.46193 ,-97.85772  ,-3.19824 ,103.90187 ,13.53568  ,3.0 ,0.26852  ,0.10085  , 9.63206 ,-2.46062 ,True  ,4.20576
 9908 ,100.51458 ,-0.00054 ,-97.57386  ,-3.20804 ,110.57002 ,13.05482  ,3.0 ,0.52417  ,-1.53762 ,10.88944 ,-1.46210 ,False ,4.53786
 9909 ,102.39513 ,0.42182  ,-99.06594  ,-3.25133 ,112.17492 ,12.77374  ,2.0 ,0.55387  ,1.33647  ,11.88488 ,-0.05148 ,False ,4.62443
 9910 , 96.35437 ,0.91512  ,-99.54892  ,-3.21031 ,106.35160 ,25.06583  ,3.0 ,0.35981  ,-0.00238 ,10.07653 ,2.90286  ,True  ,4.31997
 9911 , 96.02009 ,0.48619  ,-97.65089  ,-3.22391 ,105.98672 ,34.49758  ,1.0 ,0.37275  ,-0.11789 ,12.41686 ,-0.40591 ,False ,4.31275
 9912 ,100.82477 ,0.16072  ,-97.64588  ,-3.25272 ,110.78885 ,13.77823  ,2.0 ,-0.09037 ,-0.03710 , 9.67743 ,0.16889  ,False ,4.55301
 9913 ,106.08418 ,0.72422  ,-101.11913 ,-3.19672 ,116.14757 ,26.55356  ,3.0 ,0.29174  ,-1.18659 , 9.83915 ,0.31263  ,True  ,4.79861
 9914 ,102.05537 ,0.73555  ,-100.29278 ,-3.21360 ,112.03958 ,22.15134  ,3.0 ,1.40521  ,-3.19921 ,11.06282 ,-5.60161 ,True  ,4.60130
 9915 ,102.35420 ,0.40601  ,-103.25529 ,-3.25299 ,112.22600 ,23.29727  ,2.0 ,1.33134  ,-0.76132 ,10.95432 ,-1.09302 ,False ,4.60143
 9916 ,100.75944 ,0.79421  ,-98.45937  ,-3.24229 ,110.66599 ,33.35656  ,2.0 ,-0.19833 ,-0.35371 , 9.20720 ,2.98914  ,True  ,4.54567
 9917 , 94.72396 ,-0.10000 ,-101.59480 ,-3.22140 ,104.62508 ,18.15308  ,1.0 ,0.05568  ,0.93932  ,11.18578 ,-1.29003 ,False ,4.22822
 9918 , 95.91281 ,-0.47454 ,-99.47322  ,-3.25039 ,105.76555 ,25.58316  ,2.0 ,1.73154  ,1.26538  ,12.92367 ,-1.24851 ,True  ,4.29827
 9919 , 97.28899 ,0.46973  ,-96.58215  ,-3.23620 ,107.17585 ,22.43880  ,1.0 ,0.84314  ,2.29475  ,12.36632 ,-1.48406 ,False ,4.38154
 9920 , 99.98963 ,0.04805  ,-104.10753 ,-3.20851 ,109.98886 ,17.12898  ,3.0 ,-0.01437 ,0.40187  ,10.98573 ,-1.16254 ,False ,4.47894
 9921 ,104.56353 ,0.83024  ,-102.13400 ,-3.24273 ,114.45610 ,20.56890  ,2.0 ,-0.54377 ,0.22287  , 8.69006 ,1.48870  ,True  ,4.71751
 9922 ,107.17135 ,0.33606  ,-102.26251 ,-3.19425 ,117.23990 ,33.22707  ,3.0 ,3.03492  ,-2.46232 , 9.42968 ,-2.75702 ,False ,4.84726
 9923 , 95.90450 ,-0.27538 ,-100.23784 ,-3.25571 ,105.65181 ,7.69095   ,2.0 ,-2.70082 ,-0.90355 ,11.74675 ,-2.29795 ,True  ,4.29404
 9924 ,102.96102 ,-0.54867 ,-103.10890 ,-3.24783 ,112.72742 ,35.82120  ,2.0 ,0.04066  ,0.79577  ,13.14170 ,-2.07500 ,True  ,4.63251
 9925 , 92.61005 ,-0.59029 ,-97.50670  ,-3.24252 ,102.44031 ,7.43130   ,2.0 ,0.53376  ,1.72918  ,12.08494 ,-1.70178 ,True  ,4.14297
 9926 , 96.39718 ,0.02905  ,-103.46695 ,-3.23141 ,106.23877 ,8.56765   ,1.0 ,1.75895  ,-0.38780 ,11.56935 ,-0.14215 ,False ,4.30252
 9927 ,101.07544 ,0.98696  ,-98.65673  ,-3.19928 ,111.14051 ,31.76742  ,3.0 ,0.37032  ,-0.30829 , 8.45575 ,-2.79712 ,True  ,4.56049
 9928 ,101.74571 ,0.51037  ,-102.70504 ,-3.20681 ,111.70049 ,37.20487  ,3.0 ,-0.51851 ,0.34574  ,11.29204 ,4.05609  ,False ,4.57376
 9929 , 98.16495 ,-0.58659 ,-97.44320  ,-3.24922 ,107.92394 ,6.30568   ,2.0 ,0.73281  ,1.27551  ,12.21475 ,0.21219  ,True  ,4.42103
 9930 , 91.52993 ,-0.18244 ,-95.85880  ,-3.24214 ,101.30222 ,32.64304  ,2.0 ,0.54077  ,-1.52749 , 8.77567 ,2.46352  ,False ,4.09720
 9931 , 99.46736 ,0.64341  ,-100.82949 ,-3.25499 ,109.28877 ,42.43535  ,2.0 ,-0.57246 ,3.33029  , 9.70103 ,-3.40885 ,True  ,4.46922
 9932 ,103.10382 ,0.81586  ,-97.15815  ,-3.23620 ,112.94486 ,46.80646  ,1.0 ,0.09579  ,-0.36205 ,14.08619 ,2.61873  ,True  ,4.66940
 9933 ,101.56086 ,0.28139  ,-101.47901 ,-3.21774 ,111.54084 ,33.34609  ,1.0 ,-0.15248 ,-0.51775 ,12.92307 ,-1.49380 ,False ,4.57065
 9934 , 98.09354 ,-0.16477 ,-97.09479  ,-3.21881 ,108.04289 ,38.45096  ,1.0 ,-0.37922 ,-0.34608 ,11.20395 ,-3.20984 ,False ,4.41920
 9935 , 98.44365 ,0.59589  ,-102.60542 ,-3.28268 ,108.16925 ,34.57837  ,4.0 ,2.09280  ,-1.06705 ,11.65085 ,-2.16392 ,False ,4.40916
 9936 ,102.67021 ,0.81121  ,-101.60461 ,-3.27522 ,112.43217 ,25.92735  ,4.0 ,0.31773  ,-1.23993 , 9.74177 ,1.35081  ,True  ,4.62549
 9937 ,102.19681 ,-0.50652 ,-100.33487 ,-3.22072 ,112.16423 ,33.98650  ,1.0 ,1.61608  ,-0.84632 ,10.45486 ,-2.33609 ,True  ,4.60817
 9938 , 96.56007 ,-0.00540 ,-95.73226  ,-3.26201 ,106.24644 ,-4.56776  ,4.0 ,-0.19404 ,-1.12043 ,11.35426 ,-3.68534 ,False ,4.34934
 9939 , 96.07286 ,-0.60451 ,-95.82840  ,-3.21063 ,106.05729 ,16.89828  ,3.0 ,-0.00783 ,0.85109  ,11.28378 ,1.42454  ,True  ,4.32450
 9940 ,103.88012 ,-0.22358 ,-99.08104  ,-3.26533 ,113.61481 ,24.30770  ,4.0 ,-1.87845 ,-1.86922 ,11.19010 ,-3.33816 ,True  ,4.69860
 9941 ,102.85228 ,0.37511  ,-99.09350  ,-3.24390 ,112.61872 ,15.33076  ,2.0 ,0.93634  ,0.07877  ,13.86233 ,-1.25698 ,False ,4.64715
 9942 , 98.64200 ,-0.45492 ,-96.80018  ,-3.25824 ,108.43838 ,16.24605  ,2.0 ,-0.36067 ,-1.69554 ,12.40865 ,-5.13381 ,True  ,4.44810
 9943 , 97.25511 ,0.32530  ,-96.00583  ,-3.24832 ,107.11707 ,27.19045  ,2.0 ,0.32802  ,1.19801  , 9.67418 ,-2.79883 ,False ,4.38273
 9944 ,105.36843 ,0.26781  ,-103.02559 ,-3.23890 ,115.28108 ,19.42482  ,2.0 ,-1.34405 ,0.35248  ,13.23183 ,-0.11432 ,False ,4.75329
 9945 ,101.35258 ,0.12526  ,-102.27511 ,-3.22671 ,111.17497 ,6.92261   ,1.0 ,1.71419  ,2.21532  ,13.14042 ,-1.71487 ,False ,4.55625
 9946 , 97.04805 ,0.10946  ,-98.40753  ,-3.24571 ,106.79364 ,33.70176  ,2.0 ,-1.37573 ,-3.01991 ,10.93505 ,-1.48021 ,False ,4.36037
 9947 ,104.14610 ,-0.49133 ,-104.33291 ,-3.25123 ,114.02189 ,31.55580  ,2.0 ,-1.67396 ,-0.69429 ,11.61991 ,-1.62839 ,True  ,4.68564
 9948 ,107.12831 ,-0.20355 ,-99.52644  ,-3.23168 ,117.04813 ,32.89861  ,1.0 ,1.12982  ,-1.15144 ,11.07930 ,-0.65079 ,True  ,4.85878
 9949 ,100.64780 ,0.01827  ,-103.14009 ,-3.20837 ,110.56606 ,0.14107   ,3.0 ,0.63344  ,-0.15895 , 8.59535 ,1.37231  ,False ,4.51669
 9950 ,104.75821 ,-0.01297 ,-97.56970  ,-3.25372 ,114.57343 ,26.46465  ,2.0 ,-3.04029 ,-2.24512 ,10.62926 ,-0.78820 ,False ,4.75006
 9951 ,101.68173 ,-0.25232 ,-102.28936 ,-3.18920 ,111.61238 ,31.12475  ,5.0 ,-0.14968 ,-0.13551 ,12.49880 ,-3.35528 ,True  ,4.57264
